Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
DELL,24880,40000.0,37.8,0.0,0.0,Laptops,DELL Latitude 5300 Refurbished Core i5 -8th Generation 8GB RAM 256GB SSD 6 months Warranty,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,60000,65000.0,7.69,0.0,0.0,Laptops,HP REFURBRISHED DRAGONFLY X360 CORE I7 8TH GEN 16GB 512GB SSD WINDOWS 11 PRO INSTALLED AND ACTIVATED PL,512GB SSD,N/A,N/A,N/A,
HP,25999,30000.0,13.34,4.3,16.0,Laptops,HP REFURBISHED PROBOOK 11 G2 CORE I3 8GB 500HDD *TOUCHSCREEN* WINDOWS 10 () (6 Months WRTY),N/A,N/A,N/A,N/A,
HP,68999,85000.0,18.82,0.0,0.0,Laptops,HP ELITEBOOK 1040 G8 X360 Core-I7 11TH GEN-16GB RAM-512GB SSD -Refurbished-Win11-Silver,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
HP,19299,24000.0,19.59,0.0,0.0,Laptops,HP EliteBook 820 G1 Intel Core I5 6th Gen 8GB RAM 256GB SSD 12.5 Inches,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,92600,105000.0,11.81,0.0,0.0,Laptops,Lenovo Brand New IdeaPad Flex 5 14IAU7 Convertible Intel Core i7 12th Gen 16GB RAM 1TB SSD 14 Inches FHD Multi-Touch Display Windows 11 Home,16GB RAM,N/A,N/A,N/A,
HP,27225,35999.0,24.37,0.0,0.0,Laptops,HP Refurbished  Probook 650 G2 Laptop Core I5 6th Gen 16gb Ram 256gb SSD,"16gb Ram, 256gb SSD",N/A,N/A,N/A,
HP,17499,25000.0,30.0,4.3,3.0,Laptops,HP Refurbished EliteBook 840 G1,"500GB HDD, 8GB RAM",N/A,"14""",N/A,"- Intel Core I5,  - Win10 Trial, BLK (6 Months WRTY)"
HP,19999,26000.0,23.08,0.0,0.0,Laptops,"HP Refurbished Probook 640 G2 Core I5 - 6th Generation - 256 SSD- 8GB RAM -14"" - Black",8GB RAM,N/A,"14""",N/A,
HP,31999,38000.0,15.79,4.0,1.0,Laptops,HP 8th Generation 16GB,N/A,N/A,N/A,N/A,"256 GB SSD Refurbished 840 G5 Intel Core I5 Win 10, Office 2016"
Lenovo,14000,20000.0,30.0,3.8,4.0,Laptops,Lenovo THINKPAD 11e Intel Celeron 8GB Ram,"8GB Ram, 128GB Ssd",N/A,N/A,N/A,128GB Ssd Touch Screen RENEWED
Apple,26499,49999.0,47.0,0.0,0.0,Laptops,"Apple  Refurbished MacBook Pro 13"" Core I5 8GB RAM",8GB RAM,N/A,"13""",N/A,"1TB HDD ( 2012) 2.5GHz- Silver, 6 Months WRTY (6 Months WRTY)"
Apple,190000,190000.0,0.0,0.0,0.0,Laptops,Apple PRO 2018,16GB RAM,N/A,N/A,N/A,"15 INCHES, INTEL CORE I7, 1TB ONBOARD SSD 4GB GRAPHICE"
HP,15498,23000.0,32.62,3.3,3.0,Laptops,HP Refurbished ProBook 640 G1 Core I5,"8GB RAM, 500GB HDD",N/A,N/A,N/A,"Windows 10, (6 Months WRTY)"
DELL,85000,100000.0,15.0,0.0,0.0,Laptops,DELL REFURB-DELL G5 5500 GAMING INTEL CORE I7 10TH GEN 16GB RAM 512GB SSD 6GB NVIDIA GeFORCE RTX 2060  (6 Months WRTY),"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Apple,37000,53000.0,30.19,0.0,0.0,Laptops,Apple MacBook Air Core i5 2015 8GB RAM 256 GB SSD 13 Inches A1466  MacOS Ultra Slim Refurbished Laptop,8GB RAM,N/A,N/A,N/A,
HP,24000,35000.0,31.43,0.0,0.0,Laptops,HP Refurbished EliteBook 840,8GB RAM,N/A,N/A,Black,"Intel Core i7, 256 SSD +   -"
HP,27499,35000.0,21.43,0.0,0.0,Laptops,HP  Elitebook 820 G3 6th Gen,16GB RAM,N/A,"12.5""",N/A,"Core I7, -SSD 512GB -, Sliver Refurbished"
HP,19500,25000.0,22.0,3.9,8.0,Laptops,HP Refurbished EliteBook 8460p,"8GB RAM, 500GB HDD",N/A,N/A,N/A,"Intel Core I5, 14'' + FREE MOUSE"
HP,45000,50000.0,10.0,1.0,1.0,Laptops,HP ELITEBOOK 1030 G3 GENERATION COI5 8TH GENERATION 8GBRAM 256GBSSD X360 TOUCH SCREEN,"8GBRAM, 256GBSSD",N/A,N/A,N/A,
Lenovo,59000,59000.0,0.0,3.3,3.0,Laptops,Lenovo BRAND NEW SEALED  IDEAPAD 3 CELERON   4GB 1TB DOS  14'' INCHES (1YR WRTY),N/A,N/A,N/A,N/A,
Lenovo,15490,36000.0,56.97,0.0,0.0,Laptops,Lenovo ThinkPad X240 Intel Core I5 8GB RAM 256 GB SSD 12.5'' Black Refurbished 6Months Warranty.,8GB RAM,N/A,N/A,N/A,
Lenovo,14599,20000.0,27.01,0.0,0.0,Laptops,Lenovo  Refurbished Yoga 11e,"128GB SSD, 8GB RAM",N/A,"11.6""",N/A,"Touchscreen Intel Celeron - 128GB SSD- 8GB RAM,X360"
HP,22100,35000.0,36.86,0.0,0.0,Laptops,HP 8GB RAM 256GB SSD Storage,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"EliteBook 820 G1 Intel Core I5  Slim Ultrabook Refurbished Laptop, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension."
DELL,17498,27000.0,35.19,0.0,0.0,Laptops,DELL  Refurbished Latitude E7250 Intel i5- 8GB RAM 256GB SSD Win 10 Pro 12.5 inches (6 Months WRTY),"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,19999,45000.0,55.56,4.0,1.0,Laptops,"HP REFURBISHED ELITEBOOK 840 4TH GEN CORE I5 8GB 1 TB 14""",N/A,N/A,"14""",N/A,WINDOWS 10 (6 Months WRTY)
HP,18999,27999.0,32.14,5.0,1.0,Laptops,HP EliteBook 820  Intel Core I5  Gen 8GB RAM 256GB SSD 12.5 Inches,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,110000,118000.0,6.78,0.0,0.0,Laptops,Lenovo ThinkBook 14 G6,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Intel Core I7-13700H, Windows 11,  WUXGA, Grey"
HP,41999,53000.0,20.76,0.0,0.0,Laptops,HP  Refurbished Elitebook 840 G5 8th Generation Core I7,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Touchscreen -, (6 Months WRTY)"
Lenovo,36000,39000.0,7.69,0.0,0.0,Laptops,Lenovo  Refurbished ThinkPad X1 Yoga X360 Core i5 16GB 256GB SSD 8th Gen 14 Inch  Touchscreen Laptop WITH STYLUS Pen windows 11 pro installed and activated,256GB SSD,N/A,N/A,N/A,
Lenovo,46899,55000.0,14.73,0.0,0.0,Laptops,Lenovo Refurbished THINKPAD T480 Intel Core I7-8th Gen 16GB RAM 512GB SSD,"16GB RAM, 512GB SSD",N/A,N/A,N/A,(6 Months WRTY)
HP,40000,110000.0,63.64,0.0,0.0,Laptops,HP 11TH GEN - ProBook 440 G8 Notebook PC Intel Core I7 11th Gen 16GB RAM 512GB SSD 14 Inch FHD Display,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
HP,55000,65000.0,15.38,0.0,0.0,Laptops,HP 8th generation 16GB 512GB SSD 2in1 13.3 Touchscreen EliteBook 1030 G4 X360 Core I7,512GB SSD,N/A,N/A,N/A,FHD Refurbished Laptop
Lenovo,11395,24000.0,52.52,0.0,0.0,Laptops,"Lenovo Renewed Lenovo 11e - 11.6"" Celeron 128GB SSD-4GB RAM","128GB SSD, 4GB RAM",N/A,"11.6""",N/A,
HP,20500,30000.0,31.67,0.0,0.0,Laptops,"HP Refurbished ProBook 11 X360 G4 Core I5 8GB 256GB SSD 8th Gen 11.6"" Touchscreen Laptop",256GB SSD,N/A,"11.6""",N/A,
HP,39699,52899.0,24.95,5.0,1.0,Laptops,HP Elite X2 1012 G2 Detachable 2-in-1,"8GB RAM, 256GB SSD",N/A,"12.3""",N/A,"Intel Core I5 7th Gen,   HD Touchscreen Display"
HP,33000,40000.0,17.5,5.0,1.0,Laptops,HP Elitebook 830 G5 1.9Ghz Core I5 (8th GEN) 16gb RAM – 512gb,16gb RAM,N/A,N/A,N/A,
Apple,95000,110000.0,13.64,0.0,0.0,Laptops,Apple MacBook Pro 2019 Touch Bar  Intel Corei9  16 GB Ram  512 GB Nvme M2 SSD  15 Inches  Retina Display  Radeon Pro 4 GB Graphics  Backlit Keyboard,N/A,N/A,N/A,N/A,
HP,24999,40000.0,37.5,4.0,1.0,Laptops,HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14 Inch 6th Gen Win 10 Touchscreen (6 Months WRTY),256GB SSD,N/A,N/A,N/A,
Lenovo,38799,44000.0,11.82,3.0,1.0,Laptops,Lenovo ThinkPad L480 Refurb 14' Intel Core I5 8250U 8th Gen Win 10 (16GB RAM,"16GB RAM, 512GB SSD",N/A,N/A,N/A,512GB SSD)
DELL,24000,40000.0,40.0,0.0,0.0,Laptops,DELL Refurbished Latitude 7280 Core I5 16GB RAM 256GB SSD 6th Gen 12.5 Inch Ultrabook Slim Laptop,"16GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,30750,38000.0,19.08,0.0,0.0,Laptops,HP 8GB Ram,8GB Ram,N/A,N/A,N/A,"256 GB SSD, 500GB Hard disk Storage, 14'' Display EliteBook 840 G3 Intel Core i5 6th Gen Refurbished Laptop Bluetooth, Webcam, Windows 11 PRO Activated, Office & Basic software Installed + Free Bag + Charger + wireless Mouse,Mousepad + Extension"
Lenovo,85999,90000.0,4.45,5.0,2.0,Laptops,Lenovo ThinkBook 14 G6,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Core I5-1335U,  WUXGA Display, Windows 11 Pro, Arctic Grey (1YR WRTY)"
HP,21999,30000.0,26.67,3.0,1.0,Laptops,"HP Refurbished Elitebook 820 G4 Core I5 8GB RAM 256GB SSD+500 GB HDD 7th Gen 12.5"" Ultraslim Laptop (6 Months WRTY)","8GB RAM, 256GB SSD",N/A,"12.5""",N/A,
HP,24999,69998.0,64.29,0.0,0.0,Laptops,HP ProBook 430 G5 Intel Core i5 7th Gen 8GB RAM 128GB SSD 14 Inches HD Display refurb,"8GB RAM, 128GB SSD",N/A,N/A,N/A,
DELL,13999,13999.0,0.0,0.0,0.0,Laptops,"DELL Latitude 3189 X360-4GB RAM-256GB SSD-Touchscreen- Intel Pentium -Refurbished-Win 10-Grey-12"" (6 Months WRTY)","4GB RAM, 256GB SSD",N/A,"12""",N/A,
Lenovo,16999,34000.0,50.0,0.0,0.0,Laptops,Lenovo ThinkPad X270 Intel Core I5-Refurbished-8GB RAM 256GB SSD Windows 10 Pro laptop,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,30000,35000.0,14.29,0.0,0.0,Laptops,HP EliteBook 830 G5 Intel Core I7 8th Gen 8GB RAM 256GB SSD 13.3 Inches FHD Display REFURBISHED,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
DELL,14999,25000.0,40.0,0.0,0.0,Laptops,"DELL Latitude 3189 X360-4GB RAM-256GB SSD-Touchscreen- Intel Pentium -Refurbished-Win 10-Grey-12"" (6 Months WRTY)","4GB RAM, 256GB SSD",N/A,"12""",N/A,
DELL,44499,54999.0,19.09,0.0,0.0,Laptops,DELL 13.3 Inch Refurbished XPS 13 9380,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"Core I7 8th Gen,  + Mouse"
HP,20500,26000.0,21.15,0.0,0.0,Laptops,HP EliteBook 840 G3 Core I5 6th Gen,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"8GB RAM 256GB SSD -, Sliver Refurbished"
HP,26800,35000.0,23.43,0.0,0.0,Laptops,HP EliteBook 820 G3 Core I5 8GB RAM 256GB SSD,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"12.5 Inches Touchscreen Display, 2.40GHz -6th Generation, Windows 10  Laptop"
HP,8599,16789.0,48.78,3.3,4.0,Laptops,HP Intel Celeron N3350 Chromebook 11 G6 EE Laptop,"16GB SSD, 4GB RAM",N/A,N/A,N/A,"16GB SSD/ 4GB RAM ,TYPE C, WIFI, Bluetooth, Camera , Purple / Black - Refurb (6 Months WRTY)"
HP,39000,45000.0,13.33,0.0,0.0,Laptops,HP Elitebook745g6Refurbished AMD Ryzen 7 16gb Ram 512ssd  PRO Radeon Graphic 2.20GHz,16gb Ram,N/A,N/A,N/A,
HP,19999,28000.0,28.58,0.0,0.0,Laptops,HP ProBook X360 11 G2 EE 4GB 256GB SSD Core M3 7th Generation  Touchscreen Laptop,256GB SSD,N/A,N/A,N/A,
Apple,22600,34000.0,33.53,0.0,0.0,Laptops,"Apple  MacBook Pro 13"" Core I5 2.4GHz 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",N/A,500GB HDD (2012) Silver Refurbished
HP,24999,46999.0,46.81,0.0,0.0,Laptops,HP Refurbished Elitebook 840 G3 6th Gen,8GB RAM,N/A,"14""",N/A,"Core I5, - SSD 256GB -, Sliver (6M WRTY)"
HP,25000,70000.0,64.29,0.0,0.0,Laptops,HP Refurbished Elitebook 840 Core I5,16GB RAM,N/A,"14""",N/A,"1TB HDD -, Black, 6 Months WRTY"
HP,20500,25000.0,18.0,4.0,23.0,Laptops,HP Refurbished EliteBook Intel Core I5,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"14'', Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad"
HP,18300,26460.0,30.84,3.7,29.0,Laptops,HP Refurbished ProBook 640 G1 Core I5,"8GB RAM, 500GB HDD",N/A,N/A,N/A,"Windows 10, 6 Months WRTY"
Lenovo,21499,27000.0,20.37,0.0,0.0,Laptops,Lenovo Refurbished Thinkpad T460 Core I5 8GB Ram 500GB HDD,"8GB Ram, 500GB HDD",N/A,N/A,N/A,"6th Generation, 14 INCH DISPLAY"
HP,32900,65800.0,50.0,1.0,2.0,Laptops,"HP Refurbished EliteBook 840 G5 Core I5 8GB 256GB SSD 14"" 8th Gen Quad Core Slim Laptop + Bag.",256GB SSD,N/A,"14""",N/A,
DELL,8000090000,150000.0,-5333293.33,0.0,0.0,Laptops,DELL  GAMING G15 5520 15.6inch FHD 144Hz WVA  Intel Core i5 12500H  16GB RAM  512GB SSD  NVIDIA GeForce RTX 3050 4GB  WIN11,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Lenovo,385000,394000.0,2.28,0.0,0.0,Laptops,Lenovo Brand New Legion Pro 7 16IRX8H,N/A,N/A,"16""",N/A,"Intel Core i9 13900HX, 32GB DDR5 5600, 1TB SSD M.2 2280 PCIe 4.0x4 NVMe, NVIDIA GeForce RTX 4080 12GB GDDR6 Graphics, Windows 11 Home,  WQXGA 240Hz"
Lenovo,14000,17000.0,17.65,0.0,0.0,Laptops,Lenovo LENOVO REFUBRISHED YOGA INTEL PENTIUM 4 GB RAM 256 SSD,N/A,N/A,N/A,N/A,
DELL,30000,35000.0,14.29,0.0,0.0,Laptops,DELL Latitude 7390 Business Laptop (13-inch) 8th gen Intel Core i5,8GB RAM,N/A,N/A,N/A,"256GB Storage, and UHD Graphics 620 touchsreen"
Apple,24999,34000.0,26.47,0.0,0.0,Laptops,"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",N/A,500GB HDD (2012) Silver Refurbished
Apple,24999,34000.0,26.47,0.0,0.0,Laptops,"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",N/A,500GB HDD (2012) Silver Refurbished
DELL,33899,63000.0,46.19,3.4,5.0,Laptops,DELL Latitude 7490,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"Intel Core I5-8th Generation, Windows 10Pro"
HP,20999,33500.0,37.32,0.0,0.0,Laptops,HP Elitebook 820 G3 6th Gen,8GB RAM,N/A,"12.5""",N/A,"Corei5, - 256SSD -, Sliver"
Lenovo,33000,50000.0,34.0,0.0,0.0,Laptops,Lenovo  IDEAPAD 3  8GB 256 SSD  PRO 17 INCHES (6MONTHS WRTY)+ FREE WIRELESS MOUSE,N/A,N/A,N/A,N/A,
HP,44599,60000.0,25.67,0.0,0.0,Laptops,HP EliteBook 830 G7 Core i5 16GB 512GB SSD 10th Gen 13.3 Inch FHD Touchscreen Refurbished Laptop,512GB SSD,N/A,N/A,N/A,
HP,21899,25000.0,12.4,0.0,0.0,Laptops,HP  Latitude 7280,"8GB RAM, 256GB SSD",N/A,N/A,N/A,Core I5 -6300U 6th Gen 2.60GHz
HP,36500,60000.0,39.17,0.0,0.0,Laptops,HP Refurbished EliteBook 840 G6 Core I7 16GB 256GB SSD 8th Gen 14Inch Ultrabook Laptop + Bag,256GB SSD,N/A,N/A,N/A,(6 Months WRTY)
Lenovo,23500,28000.0,16.07,0.0,0.0,Laptops,"Lenovo Yoga 11e X360 Intel Core I5 7th Gen  8GB 256GB SSD Touchscreen 11.6"" Convertible Laptop With Stylus Pen",256GB SSD,N/A,"11.6""",N/A,
Samsung,15000,19000.0,21.05,0.0,0.0,Laptops,Samsung Chromebook Plus 2017 (XE513C24),N/A,N/A,N/A,N/A,
HP,29900,45000.0,33.56,0.0,0.0,Laptops,"HP Refurbished EliteBook 840 G5 Core I5 8GB 256GB SSD 14"" 8th Gen Quad Core Slim Laptop + Bag.",256GB SSD,N/A,"14""",N/A,
HP,18300,25000.0,26.8,4.0,1.0,Laptops,HP Refurbished Probook 11x360G2,4GB RAM,N/A,N/A,N/A,"128 SSD,TOUCHSCREEN + FREE SLEEVE"
Lenovo,15498,28500.0,45.62,0.0,0.0,Laptops,Lenovo ThinkPad X240 Intel Core I5 8GB RAM 256 GB SSD 12.5'' Black Refurbished,8GB RAM,N/A,N/A,N/A,
Refurbished,14450,19800.0,27.02,0.0,0.0,Laptops,Refurbished Q616 2-in-1 Detachable Laptop - Core M3,"4GB RAM, 128GB SSD",N/A,N/A,N/A,11.6'' Touchscreen
Acer,169999,185000.0,8.11,0.0,0.0,Laptops,Acer Nitro 5 Gaming Laptop,"16GB RAM, 512GB SSD",N/A,"15.6""",Black,"Core I7-12700H ,16GB RAM ,512GB SSD ,NVIDIA Geforce 4GB RTX 3050 Graphics ,  (1YR WRTY)"
DELL,19499,25000.0,22.0,0.0,0.0,Laptops,DELL  Refurbished Latitude 7270 Core I5 8GB 256GB SSD 6th Gen 12.5 Inch Ultrabook Win10,256GB SSD,N/A,N/A,N/A,
HP,15999,29000.0,44.83,3.8,6.0,Laptops,"HP REFURBISHED ELITEBOOK 8460P CORE I5 8GB 500 HDD 14"" (6 Months WRTY)",N/A,N/A,"14""",N/A,
Lenovo,30000,41000.0,26.83,0.0,0.0,Laptops,Lenovo  ThinkPad X390 Core i5-8th Gen 16GB Ram 256GB SSD Refurbished 6Months Warranty,"16GB Ram, 256GB SSD",N/A,N/A,N/A,
Lenovo,19499,26000.0,25.0,0.0,0.0,Laptops,Lenovo Refurbished Thinkpad T460S Core I5 8GB Ram 256GB SSD,"8GB Ram, 256GB SSD",N/A,N/A,N/A,6th Generation 14 INCHES
HP,47000,58000.0,18.97,0.0,0.0,Laptops,HP Refurbished Elitebook 1030 G4 X360 Core I7 16GB 512GB SSD 2in1 Convertible 13.3 Touchscreen FHD,512GB SSD,N/A,N/A,N/A,WINDOWS 11 PRO INSTALLED AND ACTIVED PLUS COMPLETE CHARGER
DELL,15500,20600.0,24.76,0.0,0.0,Laptops,DELL REFURBISHED Latitude E 5530 15.6 Inch Display Intel(R)Core(TM)i5 3rd Generation  4 GB RAM 500 HDD Windows 10 Pro Black,N/A,N/A,N/A,N/A,
Apple,26299,28000.0,6.08,4.0,2.0,Laptops,"Apple MacBook Pro 13""- Core I5 -8GB RAM","8GB RAM, 256GB SSD",N/A,"13""",Silver,256GB SSD (2012) Laptop -
HP,35999,60000.0,40.0,1.0,1.0,Laptops,"HP Refurbished EliteBook 830 G6 Core I5 16GB 512GB SSD 13.3"" Touchscreen 8th Gen Slim UltraBook Laptop (6 Months WRTY)",512GB SSD,N/A,"13.3""",N/A,
Lenovo,15394,29000.0,46.92,3.8,6.0,Laptops,Lenovo Thinkpad X250 Intel Core I5,256GB SSD,N/A,N/A,N/A,"8GB-, 12.5'' Black- Renewed"
Apple,30500,45000.0,32.22,0.0,0.0,Laptops,Apple  Refurbished 8GB Ram,"8GB Ram, 256gb SSD",N/A,N/A,N/A,"MacBook pro 13''(2012) Fast 256gb SSD, Macbook Operating System Installed, Office Installed + Free Wireless Mouse"
HP,37990,50000.0,24.02,0.0,0.0,Laptops,"HP Refurbished EliteBook 840 G5 Core I5 16GB 512GB SSD 14"" 8th Gen Quad Core Slim Laptop .",512GB SSD,N/A,"14""",N/A,
HP,29999,40000.0,25.0,5.0,1.0,Laptops,"HP EliteBook 830 G5 Core I5 8250U 16GB 256GB -Refurbished-13.3""'.Silver",N/A,N/A,"13.3""",N/A,
High,6999,6999.0,0.0,0.0,0.0,Laptops,High BT Quality Printer Qr Code Sticker Barcode Thermal,N/A,N/A,N/A,N/A,
DELL,24999,34000.0,26.47,0.0,0.0,Laptops,DELL REFURBISHED -DELL Latitude 7300 Business Laptop (13-inch) 8th Gen Intel Core I5,8GB RAM,N/A,N/A,N/A,"256GB Storage, And UHD Graphics 62"
HP,9999,20000.0,50.0,0.0,0.0,Laptops,"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ultra Slim Laptop.","4GB RAM, 64GB SSD",N/A,"11.6""",N/A,
DELL,35000,140000.0,75.0,0.0,0.0,Laptops,DELL 13TH GEN Latitude 5440 Intel Core i5-1335U,"16GB RAM, 512GB SSD",N/A,N/A,N/A,"14-inch Display, 54Wh Battery Laptop EX UK"
Lenovo,27600,34499.0,20.0,0.0,0.0,Laptops,Lenovo Thinkpad T470s Core I5 -8GB RAM -256GB SSD-Dos-14 Touchscreen,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,53299,79000.0,32.53,0.0,0.0,Laptops,HP EliteBook X360 1030 G4 Intel Core I7 8th Gen 16GB RAM 512GB SSD 13.3 Inch FHD-Touchscreen Display Refurb,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Lenovo,16500,19000.0,13.16,0.0,0.0,Laptops,Lenovo ThinkPad X260 Intel Core I5,"8GB RAM, 256GB SSD",N/A,N/A,N/A,12.5'' REFURBISHED
HP,64000,80000.0,20.0,0.0,0.0,Laptops,"HP EliteBook 830 G8 Core i7 11th Gen 16GB RAM 512GB SSD 13.3"" Full HD Touchscreen Ultra Slim Refurbished Laptop","16GB RAM, 512GB SSD",N/A,"13.3""",N/A,
HP,23799,32000.0,25.63,0.0,0.0,Laptops,HP Refurbished Elitebook 820 G3 Core I5,"16GB RAM, 500GB HDD",N/A,"12.5""",N/A,"16GB RAM, 256 GB SSD+500GB HDD -"
Lenovo,17499,22000.0,20.46,0.0,0.0,Laptops,Lenovo Refurbished Thinkpad X131e-Core I3 4GB,N/A,N/A,"12.5""",N/A,320GB
HP,18199,25000.0,27.2,3.5,4.0,Laptops,"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 500GB HDD","8GB RAM, 500GB HDD",N/A,"14""",N/A,
Great,32999,42000.0,21.43,0.0,0.0,Laptops,Great Wall Brand New Gbook 14 SE Ultrabook Laptop Computers: (Fast Kama I5-8th Gen),256GB SSD,N/A,"14""",N/A,"8GB+,  Full HD Ultrabook With Long Battery Life & Free Official Win 11 System WiFi5 Bluetooth 5.1"
HP,34000,70000.0,51.43,0.0,0.0,Laptops,HP Elitebook 840 G4 Intel Core I7 7Th Gen,"16GB Ram, 512GB SSD",N/A,N/A,N/A,"16GB Ram,512GB SSD-Refurbished"
Apple,36965,45000.0,17.86,4.5,2.0,Laptops,"Apple MacBook Pro 13"" Core I5 2.4GHz  16GB RAM",16GB RAM,N/A,"13""",N/A,"1TB HDD (2012) Laptop Silver Refurbished,  (6 Months WRTY)"
HP,28000,50000.0,44.0,2.0,1.0,Laptops,HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 256 SSD 14'' INCHES WINDOWS 10pro (1YR WRTY),N/A,N/A,N/A,N/A,
HP,29499,31799.0,7.23,4.8,4.0,Laptops,HP EliteBook 810 G3,"8GB RAM, 256GB SSD",N/A,"11.6""",N/A,Touchscreen Intel Core I5 8GB RAM 256GB SSD -Refurb
HP,22900,40000.0,42.75,3.6,8.0,Laptops,HP Refurbished EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I5 6th Gen Win 10 + Bag.,256GB SSD,N/A,N/A,N/A,
Lenovo,31499,42000.0,25.0,0.0,0.0,Laptops,Lenovo Refurbished,N/A,N/A,N/A,N/A,"X380 Yoga 2-in-1 Laptop, 13.3in FHD Touchscreen, Intel Core i5-8th gen 8GB DDR4, 256 GB Solid State Drive, Windows 10 Pro (6 Months WRTY)"
HP,50000,51000.0,1.96,0.0,0.0,Laptops,HP  Elitebook 840 G7 Intel Core i7-10th gen 16 GB Ram 512 GB SSD 14 FHD Display refurbrished windows 11 pro installed plus complete charger,N/A,N/A,N/A,N/A,
HP,19900,23999.0,17.08,0.0,0.0,Laptops,HP Refurbished Elitebook 820 G3 6th Gen,8GB RAM,N/A,"12.5""",N/A,"Corei5, -SSD 256GB -, Sliver"
DELL,95000,160000.0,40.62,0.0,0.0,Laptops,DELL GRAPHICS  G15 5520 15.6inch FHD 144Hz WVA  Intel Core I5 12500H  16GB RAM  512GB SSD  NVIDIA GeForce RTX 3050 4GB  WIN11,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Nec,19000,25000.0,24.0,0.0,0.0,Laptops,Nec Refurblished VersaPro VK23TE 6th Gen,N/A,N/A,N/A,N/A,Core i5 8GB 256GB Win 11 15.6inch
Lenovo,32900,40000.0,17.75,0.0,0.0,Laptops,"Lenovo Refurbished Yoga 390 X360 Core I5 8th Gen 16GB +256GB SSD 14"" FHD Stylus Pen",256GB SSD,N/A,"14""",N/A,
Lenovo,37829,40000.0,5.43,0.0,0.0,Laptops,Lenovo IdeaPad 1,"8GB RAM, 256GB SSD",N/A,"14""",N/A,"Intel Celeron N4020,  HD Display, Windows 11 Pro, Cloud Grey+Bag+Woofer (1YR WRTY)"
HP,92000,100000.0,8.0,0.0,0.0,Laptops,HP Laptop 15 Black,N/A,N/A,N/A,N/A,
HP,69000,90000.0,23.33,0.0,0.0,Laptops,HP ProBook 445 G9 Notebook PC,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"AMD Ryzen 7 5825U, AMD Radeon Graphics, 14 Inches FHD Display, Touchscreen"
HP,44000,60000.0,26.67,0.0,0.0,Laptops,"HP EliteBook 830 G7 Core i5 10th Gen 16GB RAM 512GB SSD 13.3"" Full HD Touchscreen Quad Core Ultra Slim Refurbished Laptop + Bag & Mouse","16GB RAM, 512GB SSD",N/A,"13.3""",N/A,
HP,46888,63499.0,26.16,0.0,0.0,Laptops,HP EliteBook X360 1030 G2 Notebook,16GB RAM + 512GB SSD,N/A,"13.3""",N/A,"Intel Core I5 7th Gen,  FHD Multi-Touch Display"
HP,17445,30000.0,41.85,0.0,0.0,Laptops,HP Refurbrished Elitebook 840 g2 core i5 8gh ram 500gb hdd 14 Inches HD Display,500gb hdd,N/A,N/A,N/A,
Lenovo,15999,23000.0,30.44,3.0,1.0,Laptops,Lenovo ThinkPad X260 Intel Core I5,"8GB RAM, 500GB HDD",N/A,N/A,N/A,12.5'' REFURBISHED
