Name,Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product
"HP Refurbished Elitebook 820  Core  I5, 8GB RAM 500GB  HDD -12.5"", Black  (6 Months WRTY)",HP,"KSh 16,999","KSh 29,999",,,3.9 out of 5(235),Laptops
"X Tigi HeroBook 10.1""- Android - Quad Core-3Gb RAM-64Gb ROM- 4000mAh-12 Months Warranty",X,"KSh 7,999","KSh 15,899",,,3.8 out of 5(62),Laptops
"HP Refurbished ProBook 640 G1 Core I5, 8GB RAM, 500GB HDD, Windows 10, 6 Months WRTY",HP,"KSh 15,399","KSh 26,700",,,,Laptops
Acer REFUBRISHED X360 CHROMEBOOK 4GB RAM/32 HDD/TOUCHSCREEN,Acer,"KSh 10,500","KSh 19,998",,,3.9 out of 5(57),Laptops
"HP 6th Gen 16GB, 256GB SSD Refurbished EliteBook 840 G4 Intel Core I5 Window10 Trial",HP,"KSh 24,999","KSh 45,000",,,5 out of 5(4),Laptops
"HP Refurbished Elitebook 840  G3 6th Gen  ,  Core I5, 8GB RAM- SSD 256gb + 500gb Hdd -14""  (6 Months WRTY)",HP,"KSh 22,999","KSh 46,999",,,3.8 out of 5(27),Laptops
"HP Chromebook Laptop 11 G5 11.6"" TOUCH - Intel Celeron – 4GB RAM –16GB SSD EMMC- HDMI - HD Camera - Refurb - Touchscreen",HP,"KSh 9,999","KSh 20,598",,,4.5 out of 5(2),Laptops
"HP Refurbished EliteBook 840, Intel Core I7, 500 HDD +  8GB RAM - Black",HP,"KSh 21,000","KSh 58,000",,,3.9 out of 5(36),Laptops
"Lenovo  REFURBRISDED  X240 8GB RAM, 500GB HDD, Intel Core I5, 12.5'' Screen Display, Windows 10 PRO Activated, Office & Basic software Installed +Charger",Lenovo,"KSh 17,000","KSh 18,000",,,5 out of 5(1),Laptops
HP 6th Gen 640  Refurbished Intel Core I5 ProBook 500GB HDD 8GB RAM,HP,"KSh 19,999","KSh 50,000",,,3.8 out of 5(11),Laptops
"Asus Chromebook C202S, Intel Celeron, Storage 16GB eMMC SSD / 4GB RAM ,HDMI ,Playstore ,WebCam, Chrome OS, Refurb.",Asus,"KSh 8,499","KSh 14,299",,,,Laptops
"X Tigi HeroBook 10.1""- Quad Core - 4Gb RAM -128Gb ROM -Android Notebook- 4000mAh-13 Months Warranty",X,"KSh 9,999","KSh 19,899",,,3.3 out of 5(44),Laptops
"HP Refurbished EliteBook RAM 8GB HDD 500GB Core I5 14"" Windows, Office Basic Software Installed (6 Months WRTY)",HP,"KSh 13,999","KSh 29,000",,,3.5 out of 5(11),Laptops
"HP EliteBook 840 G4 Intel Core I7 7Th Gen,8GB Ram,256GB SSD, Windows 10 Pro",HP,"KSh 29,949","KSh 56,000",,,3.5 out of 5(8),Laptops
"Lenovo 8GB RAM 256GB  SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth, HDMI WIFI With Windows 11 PRO Activated, Office 2021 Pro, Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad + Free Extension.",Lenovo,"KSh 19,999","KSh 25,000",,,3 out of 5(2),Laptops
HP EliteBook 840 G7 10th Gen Core I5-16GB RAM-256GB SSD-Refurbished-Windows 11 Pro -Silver-14'' Touchscreen,HP,"KSh 39,999","KSh 50,000",,,,Laptops
"HP EliteBook 1TB HDD Storage 16GB RAM  Slim Ultrabook Refurbished Laptop 820 G1 Intel Core I5, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",HP,"KSh 23,700","KSh 400,000",,,,Laptops
HP EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I7 6th Gen Win 11 Ultraslim Laptop Silver,HP,"KSh 24,999","KSh 40,000",,,5 out of 5(2),Laptops
HP Refurbished EliteBook 840 G5 Core I7 16GB 256GB SSD 8th Gen 14 Inch Ultrabook Laptop (6 Months WRTY),HP,"KSh 37,500","KSh 59,500",,,4.7 out of 5(3),Laptops
"HP Elitebook 840 G5 14"" FHD  Core I7-8250U,16GB RAM,512GB SSD Windows 10 Pro",HP,"KSh 39,498","KSh 70,000",,,4 out of 5(4),Laptops
"HP EliteBook 840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-Black-14""",HP,"KSh 18,999","KSh 30,000",,,4.1 out of 5(31),Laptops
"HP Refurbished EliteBook , Intel Core I5, 8GB RAM, 500GB HDD, 14'' Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad",HP,"KSh 18,300","KSh 25,000",,,5 out of 5(4),Laptops
HP  Chromebook 11 G7 - Intel Celeron - 4GB RAM - Type C - WiFi -Webcam - Bluetooth - Chrome OS - Refurb.,HP,"KSh 8,599","KSh 16,900",,,,Laptops
"HP REFURBISHED 430 G5 Intel(R) Core(TM) I5 7th Gen 8 GB RAM 128 SSD Windows 10 14""",HP,"KSh 18,605","KSh 25,999",,,4.5 out of 5(6),Laptops
"HP  Touchscreen Chromebook Laptop 11 G5 11.6"" - Intel Celeron N3060 – Storage 4GB RAM – 16GB SSD eMMC- HDMI - HD Camera - Refurb",HP,"KSh 9,888","KSh 15,999",,,,Laptops
"HP  Refurbished Elitebook 840 G5 8th Generation Core I5, 8GB RAM, 256GB SSD -14"" inches screen display windows 10 pro installed and activated plus complete charger",HP,"KSh 26,600","KSh 40,000",,,5 out of 5(1),Laptops
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, 512GB SSD, 11.6″ HD",HP,"KSh 26,999","KSh 40,000",,,5 out of 5(3),Laptops
"HP EliteBook 8GB RAM, Fast Speed 256GB SSD  Intel Core I5, 14'' Windows 11 PRO Activated  Refurbished Laptop, Office & Basic Software Installed +  Free Bag + Free Wireless Mouse + Charger + Mouse Pad.",HP,"KSh 20,499","KSh 29,000",,,,Laptops
Lenovo Refurbished Thinkpad X250 Intel Core I5 8 GB RAM 500 GB HDD 12.5'' Black  (6 Months WRTY),Lenovo,"KSh 15,999","KSh 37,500",,,3.5 out of 5(8),Laptops
"Lenovo IdeaPad 1, Intel Celeron N4020, 8GB RAM, 256GB SSD, 14"" HD Display, Windows 11 Pro, Cloud Grey (1YR WRTY)",Lenovo,"KSh 40,000",,,,5 out of 5(3),Laptops
HP Chromebook 11 G6  - Intel Celeron  Dual-core - Storage 16GB/4GB -WiFi - Camera - Type C- Chrome OS - Refurb  (6 Months WRTY),HP,"KSh 8,999","KSh 15,999",,,5 out of 5(1),Laptops
"HP 8GB Ram 500GB HDD, 6th Generation, Refurbished EliteBook 840 G3 Intel Core I5, 14"" Inches Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",HP,"KSh 25,500","KSh 40,000",,,3.7 out of 5(3),Laptops
"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",Apple,"KSh 24,500","KSh 30,000",,,,Laptops
"HP  Chromebook 11 G5 –  32GB /4GB RAM Storage -11.6"" Screen - Intel Celeron N3060 - HDMI - HD Camera - Chrome OS -Refurb,(6 Months WRTY)",HP,"KSh 9,888","KSh 17,999",,,2 out of 5(1),Laptops
"Lenovo Ideapad 1-12th Generation Intel Core I3-8GB RAM-512GB SSD-WIN11-14"" Display-Grey, (1YR WRTY)",Lenovo,"KSh 63,999",,,,4.3 out of 5(6),Laptops
"Lenovo Yoga 11e  8GB RAM 128GB SSD Touchscreen Convertible Laptop, ,Webcam Bluetooth, HDMI WIFI With  Activated Windows 11 PRO Activated, Office 2021 Pro, Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad + Free Extension.",Lenovo,"KSh 18,999","KSh 28,000",,,5 out of 5(1),Laptops
"Lenovo Refurbished Yoga 11e -x360 Touch Screen- Intel Celeron 8GB 256GB SSD,Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad.",Lenovo,"KSh 22,500","KSh 29,000",,,5 out of 5(3),Laptops
HP Elite X2 G4 -8th Gen-Core I5-8GB RAM-256GB SSD- TouchScreen- Detachable Win 11-13''-Silver (6 Months WRTY),HP,"KSh 33,999","KSh 40,000",,,,Laptops
"Samsung Chromebook XE310 – Intel Celeron N4000 - 11.6"" HD Screen, Storage 32GB SSD / 4GB RAM ,Bluetooth, Type C – Camera - Chrome OS - Refurb  (6 Months WRTY)",Samsung,"KSh 9,899","KSh 17,999",,,4 out of 5(2),Laptops
"Lenovo Thinkpad Refurbished ThinkPad Yoga 11e X360 Celeron -Touchscreen- 11.6""- 4GB RAM - SSD 128GB",Lenovo,"KSh 11,799","KSh 20,000",,,,Laptops
"HP 250 G9, Intel Celeron, 8GB RAM, 256GB SSD, 15.6"" FHD Display, Windows 11 Pro, Silver (1YR WRTY)",HP,"KSh 35,999","KSh 42,000",,,,Laptops
HP  Refurbrished Elitebook 840 G1 has a 14.0-inch display. An Intel Core i5 4th gen 8GB DDR3 RAM 500gb hdd.windows 10 pro installed and activated,HP,"KSh 17,000","KSh 20,000",,,4 out of 5(1),Laptops
"Lenovo Ideapad 1, Intel Celeron N4020, 4GB RAM, 256GB SSD, Windows 11, 14"" HD, Grey+Bag+Mouse+Flash Disk",Lenovo,"KSh 32,999","KSh 37,000",,,,Laptops
"Asus Vivobook 14, Intel Core i3, 8GB RAM, 512GB SSD, Windows 11, 14"" FHD Display, Black +Bga+Mouse+Flash (1YR WRTY)",Asus,"KSh 47,999","KSh 55,000",,,,Laptops
HP Chromebook 11 G7 -Intel Celeron - Storage  4GB RAM / 16GB - TYPE C- Wifi- Bluetooth – Camera -Refurb - Grey/Silver  (6 Months WRTY),HP,"KSh 8,599","KSh 15,999",,,3.8 out of 5(4),Laptops
"Lenovo Refurbished Thinkpad X280 Intel Core I5 8th Gen , 8GB RAM 256GB SSD, 12.5'' Black",Lenovo,"KSh 20,000","KSh 34,900",,,,Laptops
HP EliteBook 840 G6 Core I5 16GB RAM 512GB SSD 8th Gen 14 inch Full HD Touchscreen 1.6GHz Quad Core Ultra Slim Refurbished Laptop,HP,"KSh 41,000","KSh 55,000",,,5 out of 5(1),Laptops
HP Chromebook G7 - 4GB RAM- Intel Celeron - Type C - WiFi - Webcam - Bluetooth - Chrome OS - Refurb.,HP,"KSh 8,599","KSh 16,999",,,,Laptops
"HP  EliteBook 840 G6 Touchscreen-8th Gen -Core I5, 8GB RAM, 256GB-SSD windows 11 pro installed and activaed plus complete charger",HP,"KSh 33,000","KSh 37,000",,,5 out of 5(1),Laptops
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 1TB HDD WINDOWS 10 (6 Months WRTY)",HP,"KSh 19,999","KSh 43,000",,,4.3 out of 5(8),Laptops
HP Refurbished EliteBook 840 G5 Core I7 16GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop + Bag (6 Months WRTY),HP,"KSh 42,999","KSh 55,000",,,4 out of 5(3),Laptops
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 500 HDD WINDOWS 10 (6 Months WRTY)",HP,"KSh 18,900","KSh 20,000",,,,Laptops
"HP Refurbished Probook 640   Core I5   500 HDD- 8GB RAM -14""  - Black  (6 Months WRTY)",HP,"KSh 15,999","KSh 29,999",,,3.6 out of 5(22),Laptops
"Lenovo Ideapad 1, Intel Celeron N4020, 4GB RAM, 256GB SSD, Windows 11, 14"" HD, Grey",Lenovo,"KSh 28,999","KSh 35,000",,,,Laptops
HP Refurbished 6th Generation EliteBook 840 G3 Core I5-8GB - 256GB Ssd - Win 10 - Silver,HP,"KSh 21,500","KSh 40,000",,,3.6 out of 5(14),Laptops
"HP EliteBook 1TB HDD Storage 16GB RAM  Slim Ultrabook Refurbished Laptop 820 G1 Intel Core I5, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",HP,"KSh 23,700","KSh 40,000",,,,Laptops
"Lenovo 8GB RAM 256GB SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth, HDMI WIFI With Windows 11 PRO Activated, Office 2021 Pro, Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad + Free Extension.",Lenovo,"KSh 19,999","KSh 30,000",,,,Laptops
"HP Refurbished EliteBook 8470p Core I5 - HDD 1TB - 8GB RAM WIFI CAM Silver - 14"" (6 Months WRTY)",HP,"KSh 17,499","KSh 29,999",,,3.1 out of 5(30),Laptops
HP EliteBook 820 G1 Intel Core I5 6th Gen 8GB RAM 500GB HDD 12.5 Inches,HP,"KSh 16,699","KSh 25,000",,,3.8 out of 5(10),Laptops
HP Elitebook 840 G7 Intel Core i5-10th gen 16 GB Ram 256gb GB SSD 14 FHD Display refurbrished windows 11 pro installed and activated plus complete charger,HP,"KSh 40,000",,,,,Laptops
HP 500GB HDD 8GB RAM Refurbished ProBook 640 14 Intel Core I5 Windows 10,HP,"KSh 17,999","KSh 45,000",,,,Laptops
"Lenovo IdeaPad 1, Intel Celeron N4020, 8GB RAM, 256GB SSD, 14"" HD Display, Windows 11 Pro, Cloud Grey+Bag+Flash+Mouse (1YR WRTY)",Lenovo,"KSh 38,999","KSh 43,000",,,4 out of 5(3),Laptops
HP Chromebook 11 G7 - Intel Celeron - 4GB RAM / 16GB SSD eMMC - Type C - WiFi - Webcam - Bluetooth - Chrome OS - Refurb.,HP,"KSh 8,599","KSh 16,999",,,,Laptops
"Lenovo 8GB RAM 256GB SSD ThinkPad Yoga 11e Refurbished Laptop X360 Touchscreen Webcam Bluetooth, HDMI WIFI With Windows 11 PRO Activated, Office 2021 Pro, Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad + Free Extension.",Lenovo,"KSh 22,500","KSh 30,000",,,,Laptops
HP EliteBook 840 G6 Core I7 8th Gen 16GB RAM 256GB SSD 14 inches 1.8GHz Quad Core Ultra Slim Refurbished Laptop,HP,"KSh 42,000","KSh 55,000",,,,Laptops
"HP 240 G10, Intel Core i5-1335U, 8GB RAM, 512GB SSD, Windows 11 Pro, 14"" FHD, Silver (1YR WRTY)",HP,"KSh 74,999","KSh 80,000",,,,Laptops
HP Refurbished EliteBook 840 G3  Intel Core I5 8 GB RAM SDD 256GB,HP,"KSh 29,999",,,,1 out of 5(1),Laptops
"HP Chromebook 11 G4 – Intel - 4GB RAM / 16GB SSD EMMC - Bluetooth - HDMI-  11.6"" Screen- Camera- Refurb,  (6 Months WRTY)",HP,"KSh 9,599","KSh 14,999",,,3.9 out of 5(17),Laptops
HP Refurbished EliteBook 840 G3 Core I7-6600U -8GB - 500 GB – Win 10 - Silver (6 Months WRTY),HP,"KSh 24,900","KSh 60,000",,,3.8 out of 5(30),Laptops
HP Chromebook G4 -Intel Celeron N2840-11.6'' Screen- 4GB RAM / 10GB - Chrome OS -Refurb  (6 Months WRTY),HP,"KSh 8,499","KSh 13,999",,,4 out of 5(1),Laptops
"HP  Refurbished EliteBook 840 G1 Intel Core I5 14"" 500GB HDD 8GB Ram+ Free laptop bag",HP,"KSh 20,000","KSh 29,000",,,,Laptops
"HP EliteBook 755 G5 15.6"" - AMD Ryzen 7- 2700U  - 16 GB RAM - 256 GB SSD - Win 10 Pro",HP,"KSh 31,679","KSh 48,000",,,3.5 out of 5(2),Laptops
"HP EliteBook 840 G4,Intel Core I5 7th Gen 16GB RAM 256GB SSD 14 Inches",HP,"KSh 29,999","KSh 43,999",,,3.7 out of 5(3),Laptops
"HP Refurbished EliteBook 8470p - Core I5 - HDD 500GB - 4GB RAM DVDRW CAM Silver - 14"" (6 Months WRTY)",HP,"KSh 13,699","KSh 19,999",,,3.3 out of 5(18),Laptops
"HP Refurbished Elitebook 840  Core  I5, Slim Model ,  8GB RAM 500GB  HDD -14"", Black  (6 Months WRTY)",HP,"KSh 17,999","KSh 29,999",,,3.6 out of 5(117),Laptops
"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM, 500GB HDD (2012) Silver Refurbished",Apple,"KSh 22,000","KSh 34,000",,,3.6 out of 5(29),Laptops
"Lenovo Refurbished Thinkpad X250 Intel Core I5, 8GB RAM, 500GB HDD, 12.5'' Black Win 10",Lenovo,"KSh 14,895","KSh 27,000",,,4.1 out of 5(19),Laptops
"Samsung Chromebook XE310 – Intel Celeron N4000 - 11.6"" HD Screen, Storage 4GB RAM  16GB SSD, Bluetooth, Type C – Camera - Chrome OS - Refurb  (6 Months WRTY)",Samsung,"KSh 8,899","KSh 16,999",,,,Laptops
"HP EliteBook 840 G4 Intel Core I7 7Th Gen,16GB Ram,256GB SSD, Windows 10 Pro",HP,"KSh 32,999","KSh 56,000",,,4.1 out of 5(11),Laptops
"X Tigi HeroBook 10.1""- Android - Quad Core-3Gb RAM-64Gb ROM- 4000mAh-12 Months Warranty",X,"KSh 7,999","KSh 15,899",,,3.8 out of 5(62),Laptops
"HP Refurbished Elitebook  820 G3 6th Gen  ,  Corei5, 8GB RAM-SSD 256GB -12.5"", Sliver",HP,"KSh 19,399","KSh 32,500",,,3.7 out of 5(31),Laptops
"HP Stream 11 Pro Refurbished - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ultra Slim Laptop",HP,"KSh 10,500","KSh 20,000",,,4.4 out of 5(16),Laptops
"DELL Latitude 7490, 8th Gen Core I5 -8GB RAM, 256GB SSD - Refurbished - 14""- Black-Win 11",DELL,"KSh 20,999","KSh 29,000",,,4.8 out of 5(4),Laptops
HP Chromebook 11 G7 - Intel Celeron - 4GB RAM - Type C - WiFi -Webcam - Bluetooth - Chrome OS - Refurb.,HP,"KSh 8,599","KSh 15,999",,,2.5 out of 5(4),Laptops
"HP EliteBook 820 G3 Core I5 8GB-256GB SSD 6th Gen 12.5"" Renewed Windows 10",HP,"KSh 19,395","KSh 35,000",,,3.5 out of 5(24),Laptops
HP REFURBISHED ELITEBOOK 840 G3 CORE I5 8GB 256GB SSD 14'' 6TH GEN,HP,"KSh 21,499","KSh 31,000",,,3.4 out of 5(16),Laptops
"HP Refurbished EliteBook 820, Intel Core I5, Slim Model ,8GB RAM , 500HDD, Black- 12.5"" (6 Months WRTY)",HP,"KSh 16,399","KSh 29,666",,,4.2 out of 5(12),Laptops
"Lenovo ThinkPad X250 Intel  Core I5, 8GB RAM, 256GB SSD, 12.5'' REFURBISHED",Lenovo,"KSh 15,850","KSh 24,999",,,,Laptops
"Lenovo Refurbished Yoga 11e , 11.6"" Touchscreen Intel Celeron - 128GB SSD- 8GB RAM,X360",Lenovo,"KSh 13,897","KSh 24,000",,,4.2 out of 5(14),Laptops
"DELL Latitude 7280, Core I5 8GB RAM 256GB SSD, 12.5"" Refurbished",DELL,"KSh 17,999","KSh 25,000",,,4.4 out of 5(39),Laptops
"Lenovo Thinkpad Refurbished ThinkPad Yoga 11e X360 Celeron -Touchscreen- 11.6""- 4GB RAM - SSD 128GB",Lenovo,"KSh 11,800","KSh 20,000",,,3.5 out of 5(13),Laptops
"HP Renewed Elitebook 840 G3 6th Gen , Core I5, 8GB RAM- SSD 256 -14"", Sliver",HP,"KSh 21,240","KSh 40,000",,,3.5 out of 5(6),Laptops
"HP EliteBook 820 G1 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished,  (6 Months WRTY)",HP,"KSh 17,490","KSh 36,798",,,3.7 out of 5(74),Laptops
"Apple MacBook Pro 13""- Core I5 -8GB RAM, 256GB SSD (2012) Laptop -Silver",Apple,"KSh 22,399","KSh 28,000",,,2 out of 5(2),Laptops
"HP Elitebook 840 G1 Core I5, 8GB RAM, 500GB HDD 14"" Refurbished",HP,"KSh 16,998","KSh 29,000",,,3.3 out of 5(4),Laptops
"HP  ProBook X360 11 G2 core i5 8GB 256GB SSD 7th generation, 11.6 Inches Touchscreen 2 in 1 refurbished laptop windows 11 pro installed and activated  plus complete charger",HP,"KSh 24,000","KSh 26,000",,,2 out of 5(1),Laptops
"HP Refurbished Elitebook  820  G3 6th Gen  ,  Core I7, 8GB RAM-SSD 256GB -12.5"", Sliver  (6 Months WRTY)",HP,"KSh 23,999","KSh 46,999",,,4.3 out of 5(15),Laptops
"Lenovo Refurbished ThinkPad Yoga 11e X360 Celeron -Touchscreen- 11.6""- 4GB RAM - SSD 128GB (6 Months WRTY)",Lenovo,"KSh 11,199","KSh 19,999",,,4 out of 5(1),Laptops
HP Elitebook 840 G1 8GB RAM 1 TB Storage Refurbished Intel Core I5,HP,"KSh 19,000","KSh 28,000",,,,Laptops
"HP Refurbished EliteBook , Intel Core I5, 8GB RAM, 500GB HDD, 14'' Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad",HP,"KSh 18,300","KSh 25,000",,,5 out of 5(4),Laptops
"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 1TB HDD WINDOWS 10 (6 Months WRTY)",HP,"KSh 23,599","KSh 38,000",,,,Laptops
HP Revolve 810 Refurbished corei7/ 8GB RAM/ 256SSD/ touchscreen+free docking station,HP,"KSh 23,999","KSh 47,998",,,5 out of 5(2),Laptops
"Lenovo ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display Refurbished 6months Warranty",Lenovo,"KSh 20,498","KSh 30,000",,,4.7 out of 5(3),Laptops
"HP Refurbished EliteBook 8470p Core I5 - HDD 1TB - 8GB RAM WIFI CAM Silver - 14"" (6 Months WRTY)",HP,"KSh 17,499","KSh 29,999",,,3.1 out of 5(30),Laptops
"HP EliteBook 820 G3 Core I5 8GB-256GB SSD 6th Gen 12.5"" Renewed Windows 10  Refurbished",HP,"KSh 19,499","KSh 35,000",,,,Laptops
Lenovo ThinkPad X390 Core i5-8th Gen 8GB Ram 256GB SSD Refurbished -Black-Win 11,Lenovo,"KSh 24,999","KSh 30,000",,,4 out of 5(4),Laptops
"HP  Chromebook 11 G5 –  32GB /4GB RAM Storage -11.6"" Screen - Intel Celeron N3060 - HDMI - HD Camera - Chrome OS -Refurb,(6 Months WRTY)",HP,"KSh 9,888","KSh 17,999",,,2 out of 5(1),Laptops
"HP EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD - Windows 11-14""-Silver (6 Months WRTY)",HP,"KSh 35,000","KSh 36,000",,,4.3 out of 5(11),Laptops
"Lenovo THINKPAD 11e Intel Celeron 4GB Ram, 128GB Ssd Touch Screen RENEWED",Lenovo,"KSh 11,350","KSh 25,000",,,5 out of 5(2),Laptops
HP ProBook 440 G3 Intel Core I5 6th Gen 8GB RAM 256GB SSD 14 Inches,HP,"KSh 20,999","KSh 35,000",,,,Laptops
HP EliteBook 840 G7 10th Gen Core I5-16GB RAM-256GB SSD-Refurbished-Windows 11 Pro -Silver-14'' Touchscreen,HP,"KSh 39,999","KSh 50,000",,,,Laptops
Lenovo ThinkPad X270 Intel Core I5-Refurbished-8GB RAM 256GB SSD Windows 10 Pro laptop,Lenovo,"KSh 16,899","KSh 34,000",,,3.8 out of 5(4),Laptops
"HP Certified Refurbished ProBook X360 11 G2 , Intel Core I5, 8GB RAM, 512GB SSD, 11.6″ HD",HP,"KSh 26,999","KSh 40,000",,,5 out of 5(3),Laptops
"Lenovo Refurbshed Thinkpad T470S Core I5 8GB Ram 256GB SSD, 6th Generation 14 inches",Lenovo,"KSh 19,999","KSh 32,888",,,3 out of 5(2),Laptops
"10pcs RJ45 CAT5 ,CAT6 Ethernet Network Connector",10pcs,KSh 199,KSh 300,,,5 out of 5(1),Laptops
HP Elite X2 G4 -8th Gen-Core I5-8GB RAM-256GB SSD- TouchScreen- Detachable Win 11-13''-Silver (6 Months WRTY),HP,"KSh 33,999","KSh 40,000",,,,Laptops
"HP EliteBook 8GB RAM, Fast Speed 256GB SSD  Intel Core I5, 14'' Windows 11 PRO Activated  Refurbished Laptop, Office & Basic Software Installed +  Free Bag + Free Wireless Mouse + Charger + Mouse Pad.",HP,"KSh 20,499","KSh 29,000",,,,Laptops
"HP Refurbished EliteBook 840 G3 Intel Core I5 6th Gen 8GB, 500GB HDD DOS - Silver.",HP,"KSh 21,290","KSh 28,000",,,3.3 out of 5(4),Laptops
"HP Refurbished EliteBook 820 G3 Core I7 8GB RAM 256GB SSD 6th Gen 12.5"" Ultraslim Laptop",HP,"KSh 22,999","KSh 32,000",,,,Laptops
HP EliteBook 840 G3 Intel Core i5 6th Gen 8GB/256GB SSD 14 inches,HP,"KSh 22,999","KSh 36,000",,,,Laptops
"Lenovo Thinkpad Refurbished ThinkPad Yoga 11e X360 Celeron -Touchscreen- 11.6""- 4GB RAM - SSD 128GB",Lenovo,"KSh 11,799","KSh 20,000",,,,Laptops
HP EliteBook 820 G1 Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished (6 Months WRTY),HP,"KSh 22,999","KSh 32,000",,,4.6 out of 5(5),Laptops
"HP Elitebook 840 G2 Refurbished Intel Core I5 -8GB Ram -500GB HDD-5th Gen-Dos-Black-14""",HP,"KSh 17,499","KSh 26,000",,,4.5 out of 5(2),Laptops
"Lenovo ThinkPad X250 Intel Core I5, 8GB RAM, 500GB HDD, 12.5'' REFURBISHED",Lenovo,"KSh 14,899","KSh 21,000",,,,Laptops
"Samsung Chromebook XE310 – Intel Celeron N4000 - 11.6"" HD Screen, Storage 32GB SSD / 4GB RAM ,Bluetooth, Type C – Camera - Chrome OS - Refurb  (6 Months WRTY)",Samsung,"KSh 9,899","KSh 17,999",,,4 out of 5(2),Laptops
"HP 8GB Ram 500GB HDD, 6th Generation, Refurbished EliteBook 840 G3 Intel Core I5, 14"" Inches Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.",HP,"KSh 25,500","KSh 40,000",,,3.7 out of 5(3),Laptops
"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM, 1TB HDD ( 2012) 2.5GHz- Silver",Apple,"KSh 25,000","KSh 38,000",,,4.5 out of 5(2),Laptops
"HP Refurbished EliteBook 820 G3 Core I7 16GB RAM 256GB SSD 6th Gen 12.5"" Ultraslim Laptop",HP,"KSh 25,499","KSh 33,000",,,4.3 out of 5(4),Laptops
"Lenovo Refurbished Thinkpad T470s Core I5, 7th Generation, 8GB Ram 256GB SSD, 14 INCH (6 Months WRTY)",Lenovo,"KSh 21,499","KSh 28,000",,,,Laptops
"Lenovo IdeaPad 1, Intel Celeron N4020, 8GB RAM, 256GB SSD, 14"" HD Display, Windows 11 Pro, Cloud Grey (1YR WRTY)",Lenovo,"KSh 36,999","KSh 40,000",,,5 out of 5(3),Laptops
"DELL 13TH GEN -Latitude 5440 Intel Core I5-1335U, 16GB RAM, 512GB SSD, 14-inch Display",DELL,"KSh 32,000","KSh 140,000",,,,Laptops
HP Chromebook 11 G7 -Intel Celeron - Storage  4GB RAM / 16GB - TYPE C- Wifi- Bluetooth – Camera -Refurb - Grey/Silver  (6 Months WRTY),HP,"KSh 8,599","KSh 15,999",,,3.8 out of 5(4),Laptops
"HP Refurbished Elitebook 840  G3 6th Gen  ,  Core I7, 8GB RAM- HDD 500GB  -14"", Silver  (6 Months WRTY)",HP,"KSh 26,499","KSh 46,999",,,4.6 out of 5(5),Laptops
"Apple Refurbished MacBook Pro 13"" intel Core I5 8GB RAM, 256GB SSD ( 2012) 2.5GHz- Silver",Apple,"KSh 24,500","KSh 32,000",,,5 out of 5(4),Laptops
"HP EliteBook 830 G6 Core I5-8th Gen-8GB Ram- 256GB SSD- Refurbished- 13.3""-Silver-Win 11 Ultra-Slim (6 Months WRTY)",HP,"KSh 28,599","KSh 44,000",,,,Laptops
