Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
HP,"KSh 23,799","KSh 32,000",,,,Laptops,HP Refurbished Elitebook 820 G3 Core I5,"16GB RAM, 500GB HDD",N/A,"12.5""",N/A,"16GB RAM, 256 GB SSD+500GB HDD -"
Lenovo,"KSh 17,499","KSh 22,000",,,,Laptops,Lenovo Refurbished Thinkpad X131e-Core I3 4GB,N/A,N/A,"12.5""",N/A,320GB
HP,"KSh 18,199","KSh 25,000",,,3.5 out of 5(4),Laptops,"HP REFURBISHED EliteBook 840 G1 Intel Core I5 14"" 8GB RAM 500GB HDD","8GB RAM, 500GB HDD",N/A,"14""",N/A,
Great,"KSh 32,999","KSh 42,000",,,,Laptops,Great Wall Brand New Gbook 14 SE Ultrabook Laptop Computers: (Fast Kama I5-8th Gen),256GB SSD,N/A,"14""",N/A,"8GB+,  Full HD Ultrabook With Long Battery Life & Free Official Win 11 System WiFi5 Bluetooth 5.1"
HP,"KSh 34,000","KSh 70,000",,,,Laptops,HP Elitebook 840 G4 Intel Core I7 7Th Gen,"16GB Ram, 512GB SSD",N/A,N/A,N/A,"16GB Ram,512GB SSD-Refurbished"
Apple,"KSh 36,965","KSh 45,000",,,4.5 out of 5(2),Laptops,"Apple MacBook Pro 13"" Core I5 2.4GHz  16GB RAM",16GB RAM,N/A,"13""",N/A,"1TB HDD (2012) Laptop Silver Refurbished,  (6 Months WRTY)"
HP,"KSh 28,000","KSh 50,000",,,2 out of 5(1),Laptops,HP REFURBISHED 840 G3 *TOUCH SCREEN* CORE I5 4GB 256 SSD 14'' INCHES WINDOWS 10pro (1YR WRTY),N/A,N/A,N/A,N/A,
HP,"KSh 29,499","KSh 31,799",,,4.8 out of 5(4),Laptops,HP EliteBook 810 G3,"8GB RAM, 256GB SSD",N/A,"11.6""",N/A,Touchscreen Intel Core I5 8GB RAM 256GB SSD -Refurb
HP,"KSh 22,900","KSh 40,000",,,3.6 out of 5(8),Laptops,HP Refurbished EliteBook 840 G3 8GB 256GB SSD 14 Inch Core I5 6th Gen Win 10 + Bag.,256GB SSD,N/A,N/A,N/A,
Lenovo,"KSh 31,499","KSh 42,000",,,,Laptops,Lenovo Refurbished,N/A,N/A,N/A,N/A,"X380 Yoga 2-in-1 Laptop, 13.3in FHD Touchscreen, Intel Core i5-8th gen 8GB DDR4, 256 GB Solid State Drive, Windows 10 Pro (6 Months WRTY)"
HP,"KSh 50,000","KSh 51,000",,,,Laptops,HP  Elitebook 840 G7 Intel Core i7-10th gen 16 GB Ram 512 GB SSD 14 FHD Display refurbrished windows 11 pro installed plus complete charger,N/A,N/A,N/A,N/A,
HP,"KSh 19,900","KSh 23,999",,,,Laptops,HP Refurbished Elitebook 820 G3 6th Gen,8GB RAM,N/A,"12.5""",N/A,"Corei5, -SSD 256GB -, Sliver"
DELL,"KSh 95,000","KSh 160,000",,,,Laptops,DELL GRAPHICS  G15 5520 15.6inch FHD 144Hz WVA  Intel Core I5 12500H  16GB RAM  512GB SSD  NVIDIA GeForce RTX 3050 4GB  WIN11,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
Nec,"KSh 19,000","KSh 25,000",,,,Laptops,Nec Refurblished VersaPro VK23TE 6th Gen,N/A,N/A,N/A,N/A,Core i5 8GB 256GB Win 11 15.6inch
Lenovo,"KSh 32,900","KSh 40,000",,,,Laptops,"Lenovo Refurbished Yoga 390 X360 Core I5 8th Gen 16GB +256GB SSD 14"" FHD Stylus Pen",256GB SSD,N/A,"14""",N/A,
Lenovo,"KSh 37,829","KSh 40,000",,,,Laptops,Lenovo IdeaPad 1,"8GB RAM, 256GB SSD",N/A,"14""",N/A,"Intel Celeron N4020,  HD Display, Windows 11 Pro, Cloud Grey+Bag+Woofer (1YR WRTY)"
HP,"KSh 92,000","KSh 100,000",,,,Laptops,HP Laptop 15 Black,N/A,N/A,N/A,N/A,
HP,"KSh 69,000","KSh 90,000",,,,Laptops,HP ProBook 445 G9 Notebook PC,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"AMD Ryzen 7 5825U, AMD Radeon Graphics, 14 Inches FHD Display, Touchscreen"
HP,"KSh 44,000","KSh 60,000",,,,Laptops,"HP EliteBook 830 G7 Core i5 10th Gen 16GB RAM 512GB SSD 13.3"" Full HD Touchscreen Quad Core Ultra Slim Refurbished Laptop + Bag & Mouse","16GB RAM, 512GB SSD",N/A,"13.3""",N/A,
HP,"KSh 46,888","KSh 63,499",,,,Laptops,HP EliteBook X360 1030 G2 Notebook,16GB RAM + 512GB SSD,N/A,"13.3""",N/A,"Intel Core I5 7th Gen,  FHD Multi-Touch Display"
HP,"KSh 17,445","KSh 30,000",,,,Laptops,HP Refurbrished Elitebook 840 g2 core i5 8gh ram 500gb hdd 14 Inches HD Display,500gb hdd,N/A,N/A,N/A,
Lenovo,"KSh 15,999","KSh 23,000",,,3 out of 5(1),Laptops,Lenovo ThinkPad X260 Intel Core I5,"8GB RAM, 500GB HDD",N/A,N/A,N/A,12.5'' REFURBISHED
Lenovo,"KSh 10,999","KSh 15,999",,,,Laptops,Lenovo REFURBISHED YOGA 11E CELERON 4GB RAM 128GB SSD TOUCH X360,"4GB RAM, 128GB SSD",N/A,N/A,N/A,
HP,"KSh 17,799","KSh 25,759",,,,Laptops,HP  EliteBook 820 G1 Core I5 8GB RAM 500gb Hdd Slim Ultrabook Laptop Refurbished,"8GB RAM, 500gb Hdd",N/A,N/A,N/A,(6 Months WRTY)
HP,"KSh 230,000","KSh 240,000",,,,Laptops,HP OMEN Gaming Laptop,16GB RAM,N/A,"16.1""",Black,"Intel Core i7-13620H, 1TB SSD, NVIDIA GeForce RTX 4060(8GB GDDR6),  FHD"
Lenovo,"KSh 22,799","KSh 35,000",,,5 out of 5(1),Laptops,Lenovo Thinkpad T460s Renewed -Core I5 -7th Gen-8GB RAM -256GB SSD-Dos-14,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 135,000","KSh 190,000",,,,Laptops,"HP 13TH GEN  Spectre 14-ef2XXX X360 2-in-1 Laptop PC 13th Gen Core I7-1355U 16GB LPDDR4X 512GB SSD Intel UHD Graphics 13.5"" WUXGA+ IPS Touch Screen Windows 11 Pro Nightfall Black",512GB SSD,N/A,"13.5""",N/A,
Apple,"KSh 24,999","KSh 30,000",,,4 out of 5(1),Laptops,"Apple MacBook Pro 13"" Core I5 2.4GHz 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",N/A,500GB HDD (2012) Silver Refurbished
Asus,"KSh 406,500","KSh 410,000",,,,Laptops,Asus ROG Zephyrus G16 (GU605MV),N/A,N/A,"16.0""",N/A,"Intel Core Ultra 9 185H 2.3 GHz, 16GB + 16GB(32GB) LPDDR5X onboard, 1TB M.2 NVMe  SSD,  WQXGA 2.5k (2560x1600) OLED IPS level ROG Nebula Display, NVIDIA GeForce RTX 4060 8GB ,Windows 11, Color: Platinum White, 1YR warranty"
Lenovo,"KSh 22,999","KSh 34,000",,,3.5 out of 5(2),Laptops,Lenovo Refurbished Yoga 11e 8GB 256GB SSD-x360 Touch Screen- Intel Celeron WINDOWS 11 PRO ACTIVATED & OFFICE,256GB SSD,N/A,N/A,N/A,BASIC SOFTWARE INSTALLED +FREE WIRELESS MOUSE.
Lenovo,"KSh 125,000","KSh 130,000",,,,Laptops,Lenovo ThinkPad E14 Gen 5,"16GB RAM, 512GB SSD",N/A,"14""",Black,"Intel Core i7-13700H, Windows 11,  WUXGA"
Apple,"KSh 68,000","KSh 90,000",,,,Laptops,Apple MacBook Pro 15 Retina Display Core I7 2.5GHz Quad Core 16GB RAM 512GB SSD 2GB Graphics 2015 15.4 Inch Refurbished MacOS Laptop,"16GB RAM, 512GB SSD",N/A,N/A,N/A,
HP,"KSh 62,999","KSh 89,999",,,,Laptops,HP Refurbished EliteBook 830 G7 Core i7 16GB 512GB SSD 10th Gen 13.3 Inch FHD Touchscreen Laptop,512GB SSD,N/A,N/A,N/A,
Laptop,"KSh 1,999","KSh 4,500",,,,Laptops,Laptop AC Adapter Charger 60W Magsafe For MacBook,N/A,N/A,N/A,N/A,
Asus,"KSh 89,000","KSh 102,000",,,3 out of 5(1),Laptops,"Asus X515E 15.6"" FHD Intel® Core™ I7-1165G7 8GB RAM 512GB SSD With 32GB Intel® Optane™ Memory (1YR WRTY)","8GB RAM, 512GB SSD",N/A,"15.6""",N/A,
DELL,"KSh 40,199","KSh 56,000",,,4 out of 5(2),Laptops,DELL Latitude 7490,"16GB RAM, 256GB SSD",N/A,N/A,N/A,"Intel Core I7-8350U, Windows 10Pro"
HP,"KSh 52,799","KSh 70,000",,,,Laptops,HP  Refurbished Elitebook 1030 G3 Core I7 16GB RAM 512GB SSD X360 8th Gen 2-In-1 Convertible 13.3 Touchscreen FHD Business Laptop +Bag (6 Months WRTY),"16GB RAM, 512GB SSD",N/A,N/A,N/A,
HP,"KSh 1,099","KSh 1,700",,,5 out of 5(4),Laptops,HP Big Pin Charger 18.5V-3.5A - AC Adapter - Black,N/A,N/A,N/A,N/A,
HP,"KSh 38,999","KSh 70,000",,,4.5 out of 5(2),Laptops,"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 512GB SSD 2GB Radeon Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop (6 Months WRTY)","16GB RAM, 512GB SSD",N/A,"14""",N/A,
Lenovo,"KSh 23,499","KSh 26,000",,,,Laptops,"Lenovo ThinkPad X280 Intel Core i5-8350U Quad-Core 8GB RAM 256GB SSD 12.5"" FHD IPS Display","8GB RAM, 256GB SSD",N/A,"12.5""",N/A,
Lenovo,"KSh 16,899","KSh 29,000",,,,Laptops,Lenovo Refurbished 11e Yoga X360 Core I3 8gb Ram + 128gb SSD Touch Screen-Black (6 Months WRTY),8gb Ram + 128gb SSD,N/A,N/A,N/A,
HP,"KSh 21,500","KSh 30,000",,,,Laptops,"HP ProBook X360 11 G2 EE 8GB RAM 256GB SSD Core I5 7th Gen 11.6"" Touchscreen 2 in 1 Convertible  Slim Refurbished Laptop","8GB RAM, 256GB SSD",N/A,"11.6""",N/A,
HP,"KSh 21,500","KSh 25,000",,,,Laptops,HP  Refurbished Elitebook 820 Core I5,"8GB RAM, 256GB SSD",N/A,N/A,N/A,6th gen 8GB RAM 256GB SSD WINDOWS 11 PRO INSTALLED PLUS COMPLETE CHARGER
Lenovo,"KSh 15,399","KSh 22,000",,,1 out of 5(1),Laptops,Lenovo Refurbished Thinkpad X250 Intel Core I5,8GB RAM,N/A,N/A,Black,"256GB SDD, 12.5''"
HP,"KSh 26,999",,,,,Laptops,HP Refurbished EliteBook 820 G3  Intel Core I5 8 GB RAM SDD 256GB,N/A,N/A,N/A,N/A,
HP,"KSh 17,994","KSh 30,000",,,3.4 out of 5(8),Laptops,HP Refurbished EliteBook 840 G2 Core I5 5th Gen 8GB 500GB HDD,500GB HDD,N/A,N/A,N/A,
Lenovo,"KSh 56,999",,,,5 out of 5(1),Laptops,Lenovo Ideapad 1-12th Gen Intel Core I3-4GB RAM-256GB SSD-Windows 11-14 Inch HD-Grey,"4GB RAM, 256GB SSD",N/A,N/A,N/A,(1YR WRTY)
DELL,"KSh 27,999","KSh 28,000",,,5 out of 5(1),Laptops,DELL REFURB LATITUDE 7280,"8GB RAM, 256GB SSD",N/A,N/A,N/A,"INTEL CORE I7  6TH GEN,8GB RAM 256GB SSD NON-TOUCH"
DELL,"KSh 27,600","KSh 34,499",,,,Laptops,DELL  LATITUDE 3390 2in1 INTEL COREi5 8TH GENERATION 8 GB RAM 256 GB GB NVME SSD 14 INCHES x360 TOUCHSCREEN BACKLIT KEYBOARD 8 CPU -BLACK,N/A,N/A,N/A,N/A,
DELL,"KSh 31,899","KSh 65,000",,,,Laptops,DELL Latitude E7480,"16GB RAM, 256GB SSD",N/A,"14""",N/A,"Laptop Core I7-7600U 2.8 GHz, 16GB RAM-DDR4, 256GB SSD + Microsoft Office 2019-refurbished"
HP,"KSh 46,000","KSh 60,000",,,3 out of 5(1),Laptops,HP Elite dragon fly  x360 refurblished Intel Core i5 8th Gen 8GB RAM 256GB SSD 13.3 Inches FHD Multi-Touch Display,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 49,499","KSh 78,000",,,5 out of 5(2),Laptops,"HP EliteBook X360 1030 G2 13.3"" Intel Core I7 2.6 GHz",16GB RAM,N/A,"13.3""",N/A,512 GB SSD
Lenovo,"KSh 16,499","KSh 23,000",,,,Laptops,Lenovo X260 Intel Core I5-Refurbished-8GB,256GB SSD,N/A,"13.3""",N/A,-DOS - Black-
HP,"KSh 110,000","KSh 175,000",,,,Laptops,HP 12th Gen Spectre 14 Gem Cut  X360  Intel Core I7-1255U  12 CPUs  12th Gen,"16GB Ram, 512GB SSD",N/A,N/A,N/A,"3.70GHz, 14  QHD, Touchscreen, Keyboard Light"
HP,"KSh 18,500","KSh 24,000",,,5 out of 5(1),Laptops,"HP  Refurbished  8440p  Core I5 4GB RAM 500GB HDD 14""","4GB RAM, 500GB HDD",N/A,"14""",N/A,"Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad"
Lenovo,"KSh 39,999","KSh 48,000",,,,Laptops,Lenovo V15,"4GB RAM, 256GB SSD",N/A,"15.6""",N/A,"Intel Celeron,  + 1TB HDD,  HD Display, Windows 11 Pro, Grey (1YR WRTY)"
HP,"KSh 23,000","KSh 25,000",,,,Laptops,HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14 Inches display 6th Generation windows 11 pro installed plus complete charger,256GB SSD,N/A,N/A,N/A,
Apple,"KSh 26,900","KSh 70,000",,,1 out of 5(1),Laptops,"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM",8GB RAM,N/A,"13""",N/A,"1TB HDD ( 2012)  2.5GHz- Silver, 6 Months WRTY"
HP,"KSh 28,999","KSh 37,000",,,4.5 out of 5(2),Laptops,"HP EliteBook 840 G5 8th Gen Core I5- 8GB Ram- 256GB SSD Refurbished - Windows 11-14""-Silver (6 Months WRTY)","8GB Ram, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 45,999","KSh 58,199",,,2.7 out of 5(3),Laptops,HP EliteBook X360 1030 G3,"8GB RAM, 256GB SSD",N/A,"13.3""",N/A,"Intel Core I5 8th Gen,   FHD Touchscreen Display"
Lenovo,"KSh 94,999","KSh 100,000",,,5 out of 5(1),Laptops,Lenovo IdeaPad Flex 5,"8GB RAM, 512GB SSD",N/A,"14""",N/A,"Intel Core i7-1255U, Windows 11,  WUXGA Touchscreen, Grey"
HP,"KSh 11,999","KSh 20,000",,,5 out of 5(2),Laptops,"HP Stream 11 Pro  - 11.6"" Intel Celeron 4GB RAM 64GB SSD Ultra Slim Laptop + Bag","4GB RAM, 64GB SSD",N/A,"11.6""",N/A,
HP,"KSh 42,000","KSh 46,000",,,,Laptops,HP REFURBRISHED EliteBook 840 Core I7  8TH GEN 16RAM 512GB SSD 14 Inch Display TOUCHSCREEN windows 11 pro installed and activated PLUS COMPLETE CHARGER,512GB SSD,N/A,N/A,N/A,
HP,"KSh 16,590","KSh 22,000",,,,Laptops,"HP Refurbished ProBook X360 11e G5 4GB 192GB SSD Intel Celeron 2-in-1 11.6"" Touchscreen Ultraslim Laptop (6 Months WRTY)",192GB SSD,N/A,"11.6""",N/A,
HP,"KSh 21,999","KSh 39,888",,,,Laptops,HP Refurbished EliteBook 840 G1,"500GB HDD, 8GB RAM",N/A,"14""",N/A,"Intel Core I7, , Windows 10 PRO"
HP,"KSh 49,900","KSh 60,000",,,,Laptops,"HP Refurbished EliteBook 840 G7 Core i5 16GB RAM 256GB SSD 14"" Touchscreen 10th Gen Windows 11 Pro Slim Laptop - Silver + Bag (6 Months WRTY)","16GB RAM, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 25,999","KSh 32,000",,,3.7 out of 5(6),Laptops,HP Refurbished Revolve 810 G3 Core I5 8GB RAM,"8GB RAM, 256GB SSD",N/A,"11.6""",N/A,"256GB SSD, - Sliver"
HP,"KSh 89,999","KSh 95,000",,,,Laptops,HP Laptop 15,"8GB RAM, 512GB SSD",N/A,"15.6""",Silver,"Intel Core i7-1355U, Windows 11,  FHD"
HP,"KSh 16,999","KSh 21,599",,,,Laptops,HP Refurbished Pro 612 X2 G1 Detachable Core I5-4th Gen,"8GB Ram, 256GB Ssd",N/A,N/A,N/A,8GB Ram 256GB Ssd
HP,"KSh 21,900","KSh 45,000",,,5 out of 5(1),Laptops,"HP 6th Gen Corei5 -8GB Ram-256GB SSD-EliteBook 820 Refurbished -win10 Office 2019 -12"" Trial","8GB Ram, 256GB SSD",N/A,"12""",N/A,
Apple,"KSh 300,000","KSh 399,999",,,,Laptops,Apple Macbook pro with m3 pro chip,N/A,N/A,N/A,N/A,
HP,"KSh 20,999","KSh 25,000",,,,Laptops,HP BEST OFFERS ELITEBOOK 840 G2 COI7 5TH GENERATION 8GBRAM 500GBHDD,"8GBRAM, 500GBHDD",N/A,N/A,N/A,
Lenovo,"KSh 15,799","KSh 23,000",,,5 out of 5(1),Laptops,Lenovo Refurbished Thinkpad X250 Intel Core I5,"8GB RAM, 500GB HDD",N/A,N/A,Black,12.5''
HP,"KSh 21,999","KSh 29,999",,,4 out of 5(6),Laptops,HP Refurbished EliteBook 840 Touchscreen,8GB RAM,N/A,"14""",Black,"Core I5, 500HDD, Win10 TRIAL,    (6 Months WRTY)"
HP,"KSh 16,299","KSh 29,999",,,4 out of 5(24),Laptops,HP Refurbished EliteBook 820,4GB RAM,N/A,"12.5""",N/A,"Intel Core I5,  Slim Model , 500HDD, Black-"
DELL,"KSh 19,500","KSh 40,000",,,,Laptops,DELL Refurbrished Latitude 7280,"8GB RAM, 256GB SSD",N/A,"12.5""",N/A,"Core I5 -7300U 6th Gen , -  (6 Months WRTY)"
Lenovo,"KSh 14,900","KSh 20,000",,,3.7 out of 5(23),Laptops,Lenovo REFURBISHED THINKPAD YOGA 11E X360 RAM 4GB,N/A,N/A,N/A,N/A,500 HDD
HP,"KSh 18,999","KSh 28,000",,,3.5 out of 5(6),Laptops,"HP Elitebook  840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-5th Gen-Dos-Black-14""","8GB Ram, 256GB SSD",N/A,"14""",N/A,
HP,"KSh 33,999","KSh 42,000",,,5 out of 5(1),Laptops,HP EliteBook 840 G6 Touchscreen-8th Gen -Core I5,8GB RAM,N/A,"14""",N/A,256GB-SSD-Refurbished-- Silver-Win  (6 Months WRTY)
HP,"KSh 35,999","KSh 45,000",,,4 out of 5(2),Laptops,"HP 16GB RAM 8TH GEN ProBook 430 G6 13.3"" 256GB SSD Intel Core i5-8265U 1.6GHz","16GB RAM, 256GB SSD",N/A,"13.3""",N/A,
HP,"KSh 117,000","KSh 125,000",,,,Laptops,HP Envy X360 2-in-1 Laptop,"16GB RAM, 512GB SSD",N/A,"14""",Silver,"Core 7 150U,  FHD Touchscreen Display, Windows 11, Natural  (1YR WRTY)"
HP,"KSh 21,399","KSh 30,000",,,1 out of 5(1),Laptops,HP REFURBISHED 840 G3 6TH GEN CORE I5 8GB 500HDD 14''INCHES DISPLAY WINDOWS 10,N/A,N/A,N/A,N/A,
Apple,"KSh 22,499","KSh 33,000",,,,Laptops,"Apple Refurbished MacBook Pro 13"" intel Core I5 8GB RAM","8GB RAM, 500GB HDD",N/A,"13""",Silver,500GB HDD ( 2012) 2.5GHz-
Apple,"KSh 22,199","KSh 40,000",,,,Laptops,"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM","8GB RAM, 256GB SSD",N/A,"13""",N/A,"256GB SSD ( 2012) 2.5GHz- Silver, 6 Months WRTY"
HP,"KSh 50,000",,,,,Laptops,HP Elitebook 840 G5 - Core i7- 7th generation -16 GB RAM 2568 SSD -15.6 INCHES -SILVER,N/A,N/A,N/A,N/A,
Lenovo,"KSh 31,999","KSh 37,000",,,,Laptops,Lenovo Refurbished THINKPAD T480 Intel Core I5-8th Gen 16GB RAM 256GB SSD,"16GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 16,500","KSh 70,000",,,,Laptops,Lenovo X270 Intel Core I5-Refurbished-8GB RAM 256GB SSD Windows 10 Pro Laptop,"8GB RAM, 256GB SSD",N/A,N/A,N/A,6 Months WRTY
Lenovo,"KSh 56,999",,,,,Laptops,Lenovo IdeaPad 1 14IAU7,"4GB RAM, 256GB SSD",N/A,"14""",N/A,"Core I3-1215U,  HD Display, Windows 11 Pro, Cloud Grey (1YR WRTY)"
Lenovo,"KSh 15,490","KSh 25,000",,,3.8 out of 5(13),Laptops,Lenovo ThinkPad X240 Intel Core I5 8GB RAM 500 GB HDD 12.5'' Black- Renewed,8GB RAM,N/A,N/A,N/A,
HP,"KSh 24,999","KSh 40,000",,,3.5 out of 5(4),Laptops,HP Probook 640 G4 8th Gen Core I5-8GB RAM-256 SSD -Reburbished- 14'' -Silver-Win 10 (6 Months WRTY),8GB RAM,N/A,N/A,N/A,
Lenovo,"KSh 11,499","KSh 23,000",,,5 out of 5(1),Laptops,Lenovo Refurbished ThinkPad 11e Intel Celeron,"4GB RAM, 128GB SSD",N/A,N/A,N/A,"4GB RAM ,128GB SSD"
HP,"KSh 32,999","KSh 39,000",,,4 out of 5(1),Laptops,"HP Refurbished EliteBook 830 G5 Core I5 8GB 256GB SSD 13.3"" Touchscreen 8th Gen Slim Laptop",256GB SSD,N/A,"13.3""",N/A,
Lenovo,"KSh 15,999","KSh 22,000",,,,Laptops,Lenovo ThinkPad X250 Intel Core I5,"8GB RAM, 500GB SSD",N/A,N/A,N/A,12.5'' REFURBISHED
DELL,"KSh 13,999","KSh 29,999",,,,Laptops,DELL Latitude 3190 X360,"4GB RAM, 128GB SSD",N/A,N/A,N/A,"4GB RAM 128GB SSD, 11.6 Inches Touchscreen, Windows 10 PRO, Dualcore Convertible 2 In 1 Refurbished Laptop  (6 Months WRTY)"
Apple,"KSh 25,500","KSh 32,000",,,1 out of 5(1),Laptops,Apple MacBook pro 13''(2012),"4GB Ram, 256gb SSD",N/A,N/A,N/A,"4GB Ram,256gb SSD, Macbook operating system installed, office installed + free wireless mouse"
Lenovo,"KSh 65,999",,,,5 out of 5(1),Laptops,"Lenovo Ideapad 1-12th Generation Intel Core I3-512GB+8GB RAM-14"" Inch HD-Grey+Bag",8GB RAM,N/A,"14""",N/A,(1YR WRTY)
HP,"KSh 135,000","KSh 140,000",,,,Laptops,HP Envy x360 2-in-1 Laptop,16GB RAM,N/A,"14""",Silver,"Intel Core Ultra 7 155U, 1TB SSD,  2K Touchscreen"
HP,"KSh 17,500","KSh 32,000",,,4.7 out of 5(3),Laptops,"HP Refurbished ProBook X360 11 EE  Intel Celeron 4GB 128GB SSD 2-in-1 11.6"" Touchscreen Ultraslim Laptop + Mouse",128GB SSD,N/A,"11.6""",N/A,
HP,"KSh 42,999","KSh 60,000",,,5 out of 5(1),Laptops,HP Refurbished EliteBook 840 G6 Core I7 16GB RAM 256GB SSD 8th Gen 14Inch Ultra Slim Laptop + Bag.,"16GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 9,898","KSh 10,888",,,,Laptops,HP HPchromebook 14 G5 Intel Celeron 4gb Ram 16gb,4gb Ram,N/A,N/A,N/A,
HP,"KSh 20,990","KSh 29,999",,,,Laptops,HP Clean Refurbished EliteBook 820 G3 6th Gen Core I5,8GB RAM,N/A,"12.5""",N/A,"256 GB SSD -, Siliver (6 Months WRTY)"
Lenovo,"KSh 1,500","KSh 2,000",,,,Laptops,Lenovo 20V 2.25A 4.0*1.7mm 45W Lenovo,N/A,N/A,N/A,N/A,
Lenovo,"KSh 31,499","KSh 44,000",,,4.5 out of 5(4),Laptops,Lenovo ThinkPad L480 14' Intel Core I5 8250U 8th Gen-16GB RAM,"16GB RAM, 512GB SSD",N/A,N/A,N/A,"512GB SSD, Refurb Win 10 Pro"
Lenovo,"KSh 20,000","KSh 35,000",,,,Laptops,"Lenovo S345-14AST - 14""  - AMD A6-9220C - 8GB - Radeon R5-32GB - Gray +FREE WIRELESS MOUSE",N/A,N/A,"14""",N/A,
HP,"KSh 19,999","KSh 35,000",,,,Laptops,HP ProBook 440 G3 Intel Core i5 6th Gen 8GB RAM 256GB SSD 14 Inches,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 44,500","KSh 89,000",,,,Laptops,HP Refurbished EliteBook 840 G6 Core I5 16GB RAM 256GB SSD 8th Gen Touchscreen 14 Inch Ultra Slim Laptop + Bag.,"16GB RAM, 256GB SSD",N/A,N/A,N/A,
DELL,"KSh 25,000","KSh 50,000",,,4.3 out of 5(3),Laptops,DELL Refurbished Latitude 7270 Core I7 8GB 256GB SSD 6th Gen 12.5 Inch Ultrabook Win10 + Mouse,256GB SSD,N/A,N/A,N/A,
HP,"KSh 29,000","KSh 45,000",,,3 out of 5(1),Laptops,HP REFURBISHED ELITEBOOK *TOUCH SCREEN* 840  G3 6TH GEN CORE I5 8GB  500HDD WINDOWS 10 (1YR WRTY),N/A,N/A,N/A,N/A,
HP,"KSh 27,800","KSh 32,000",,,,Laptops,HP REFURBISHED ProBook 645 G4 Laptop,"16GB RAM, 128GB SSD",N/A,N/A,N/A,"14-inch FHD (1920 x1080) Business Notebook, AMD Ryzen 7 Pro 2700U Processor, WiFi, Camera, HDMI, VGA, Bluetooth, Windows 11 pro 64-bit"
Lenovo,"KSh 11,100","KSh 28,000",,,,Laptops,"Lenovo Refurbished ThinkPad Yoga 11e Touch Screen Intel Celeron 4GB/ 128GB SSD 11.6""",128GB SSD,N/A,"11.6""",N/A,
HP,"KSh 27,699","KSh 35,000",,,,Laptops,HP EliteBook 840 G4 Refurbished Core I7 7th Gen 8GB RAM 256GB SSD 14 Inch Display,"8GB RAM, 256GB SSD",N/A,N/A,N/A,
Lenovo,"KSh 45,000",,,,,Laptops,Lenovo BRAND NEW IDEAPAD 1 CELERON/PENTIUM 4GB 256SSD  PRO 14'' INCHES (1YR WRTY),N/A,N/A,N/A,N/A,
HP,"KSh 56,999","KSh 60,000",,,,Laptops,"HP 14-Intel Core i3(1315U)-8GB RAM+512GB SSD-14""-Windows 11-Silver (1YR WRTY)",8GB RAM+512GB SSD,N/A,"14""",N/A,
HP,"KSh 42,999","KSh 60,000",,,,Laptops,HP Dragonfly 13 X360 Touchscreen Intel Core I5-8th Gen-8GB RAM-Refurbished -256GB SSD-Win 11-Blue (6 Months WRTY),"8GB RAM, 256GB SSD",N/A,N/A,N/A,
HP,"KSh 18,999","KSh 32,000",,,5 out of 5(2),Laptops,"HP Refurbished ProBook X360 11 EE  Intel Celeron 4GB 128GB SSD 2-in-1 11.6"" Touchscreen Ultraslim Laptop + Bag (6 Months WRTY)",128GB SSD,N/A,"11.6""",N/A,
Apple,"KSh 100,000","KSh 115,000",,,,Laptops,"Apple MacBook Air M1 13"" 8GB RAM 256GB SSD With Retina Display","8GB RAM, 256GB SSD",N/A,"13""",N/A,
Lenovo,"KSh 19,499","KSh 35,000",,,3.7 out of 5(3),Laptops,Lenovo Thinkpad X280 Intel Core I5 8th Gen- 8GB RAM 256GB SSD,"8GB RAM, 256GB SSD",N/A,N/A,Black,Refurbished 13''  (6 Months WRTY)
Lenovo,"KSh 17,199","KSh 23,500",,,,Laptops,Lenovo Thinkpad X270 Intel Core I5-Refurbished-8GB RAM 500GB HDD Windows 10 Pro laptop,"8GB RAM, 500GB HDD",N/A,N/A,N/A,
